,order_id,customer_id,product_id,quantity,order_date,product_name,category,price,name,age,gender,city,Total_Price
1447,O01448,C0190,P087,5,2023-09-21,Body,Footwear,585.47,Lauren,54,Female,Isabellaton,2927.3500000000004
1448,O01449,C0207,P076,5,2023-09-04,Amount,Electronics,154.17,Molly,19,Male,Port Jessica,770.8499999999999
1449,O01450,C0266,P100,4,2023-09-15,Everything,Home,922.89,Suzanne,18,Female,Emilybury,3691.56
1450,O01451,C0447,P034,5,2023-09-10,Many,Electronics,525.45,Amber,33,Female,Laurieton,2627.25
1451,O01452,C0256,P082,4,2023-09-19,West,Footwear,545.01,Ashley,42,Female,New Laurenland,2180.04
1452,O01453,C0226,P089,4,2023-09-24,Value,Accessories,464.7,Briana,22,Male,East Roberto,1858.8
1453,O01454,C0375,P054,2,2023-09-01,Follow,Electronics,338.23,Eric,60,Female,North Jonathanview,676.46
1454,O01455,C0074,P065,2,2023-09-15,Environmental,Electronics,38.36,Lisa,31,Male,Pattersonton,76.72
1455,O01456,C0249,P092,4,2023-09-11,Coach,Electronics,588.3,Brian,57,Male,Valeriehaven,2353.2
1456,O01457,C0067,P091,5,2023-09-08,Foot,Clothing,157.58,David,46,Female,Riveraburgh,787.9000000000001
1457,O01458,C0442,P068,1,2023-09-26,Market,Accessories,877.38,Jacqueline,49,Female,West Staceystad,877.38
1458,O01459,C0356,P028,4,2023-09-24,Work,Home,796.29,Nathan,59,Male,Gonzalezfort,3185.16
1459,O01460,C0243,P005,2,2023-09-19,Protect,Footwear,68.06,Margaret,36,Male,Allenside,136.12
1460,O01461,C0484,P072,3,2023-09-19,Phone,Footwear,847.22,Edward,49,Female,West Pamelahaven,2541.66
1461,O01462,C0472,P016,5,2023-09-23,Mind,Footwear,929.88,Julia,53,Male,Port Barbaraburgh,4649.4
1462,O01463,C0437,P053,1,2023-09-29,Be,Home,629.57,Elizabeth,29,Female,West Patricia,629.57
1463,O01464,C0062,P048,5,2023-09-21,Consumer,Clothing,545.84,Adrian,21,Male,Savagemouth,2729.2000000000003
1464,O01465,C0149,P006,5,2023-09-22,Keep,Electronics,990.01,Matthew,49,Female,East Robertberg,4950.05
1465,O01466,C0079,P016,3,2023-09-18,Mind,Footwear,929.88,Wanda,40,Male,Lake Nancy,2789.64
1466,O01467,C0157,P048,3,2023-09-28,Consumer,Clothing,545.84,Russell,60,Male,Port Heather,1637.52
1467,O01468,C0151,P063,1,2023-09-20,Table,Home,252.25,Caleb,47,Female,Stuartbury,252.25
1468,O01469,C0406,P019,2,2023-09-08,Feeling,Accessories,128.68,Kirsten,23,Female,Lake Jacquelineview,257.36
1469,O01470,C0402,P076,4,2023-09-12,Amount,Electronics,154.17,Shawna,42,Female,Austinberg,616.68
1470,O01471,C0025,P040,3,2023-09-10,Some,Electronics,380.06,Joseph,50,Male,South Ashley,1140.18
1471,O01472,C0111,P024,4,2023-09-10,Night,Footwear,742.42,Paul,56,Male,Lake Laurenberg,2969.68
1472,O01473,C0002,P016,5,2023-09-22,Mind,Footwear,929.88,William,46,Male,Port Charlesshire,4649.4
1473,O01474,C0179,P009,1,2023-09-26,Manage,Accessories,258.37,Jennifer,50,Female,Howardton,258.37
1474,O01475,C0214,P062,5,2023-09-27,Program,Clothing,315.16,Jennifer,36,Male,Judithstad,1575.8000000000002
1475,O01476,C0159,P073,4,2023-09-23,Second,Electronics,131.85,Julie,53,Male,Moralesmouth,527.4
1476,O01477,C0461,P044,4,2023-09-19,Detail,Home,505.21,Michele,22,Female,North Keith,2020.84
1477,O01478,C0244,P093,5,2023-09-22,Why,Clothing,508.36,Jeremiah,37,Female,New Laurenview,2541.8
1478,O01479,C0068,P098,2,2023-09-05,Decision,Accessories,567.31,Kathy,35,Female,Gambleport,1134.62
1479,O01480,C0259,P082,4,2023-09-23,West,Footwear,545.01,Stephanie,47,Female,East Jenniferfurt,2180.04
1480,O01481,C0390,P058,4,2023-09-13,Job,Accessories,535.79,James,63,Male,Diazbury,2143.16
1481,O01482,C0077,P094,3,2023-09-17,North,Electronics,613.4,Angela,25,Male,Port Jasonton,1840.1999999999998
1482,O01483,C0046,P080,5,2023-09-24,Organization,Footwear,642.94,Jonathan,31,Male,Carolhaven,3214.7000000000003
1483,O01484,C0210,P050,2,2023-09-08,Operation,Accessories,626.12,Adam,54,Male,Johnburgh,1252.24
1484,O01485,C0461,P051,3,2023-09-04,Part,Footwear,121.31,Michele,22,Female,North Keith,363.93
1485,O01486,C0277,P006,4,2023-09-11,Keep,Electronics,990.01,James,37,Female,West Melissaville,3960.04
1486,O01487,C0377,P036,1,2023-09-17,News,Clothing,877.81,Joshua,46,Male,North Isabella,877.81
1487,O01488,C0444,P022,1,2023-09-19,Tax,Home,185.33,Alexandra,57,Female,West Jessicaberg,185.33
1488,O01489,C0293,P081,3,2023-09-07,Change,Accessories,695.48,James,63,Female,Harperport,2086.44
1489,O01490,C0288,P083,1,2023-09-27,Ready,Accessories,255.54,Chelsea,42,Male,Fieldsport,255.54
1490,O01491,C0330,P072,1,2023-09-25,Phone,Footwear,847.22,Ashley,36,Male,North Leeland,847.22
1491,O01492,C0099,P080,5,2023-09-12,Organization,Footwear,642.94,Christine,18,Female,Rebeccaton,3214.7000000000003
1492,O01493,C0296,P097,1,2023-09-15,Away,Home,932.46,Angela,52,Male,Port Cristianhaven,932.46
1493,O01494,C0491,P073,5,2023-09-04,Second,Electronics,131.85,Tyler,33,Female,East Samanthaborough,659.25
1494,O01495,C0097,P097,4,2023-09-05,Away,Home,932.46,Sarah,26,Male,Anaview,3729.84
1495,O01496,C0258,P003,1,2023-09-23,Number,Home,339.92,Paul,48,Female,East Amyton,339.92
1496,O01497,C0338,P069,2,2023-09-14,Prepare,Accessories,345.37,James,63,Male,Davidberg,690.74
1497,O01498,C0493,P003,3,2023-09-27,Number,Home,339.92,Kristopher,45,Female,Brownfort,1019.76
1498,O01499,C0403,P027,2,2023-09-14,Ahead,Clothing,144.07,Andrew,39,Female,South Randyside,288.14
1499,O01500,C0425,P091,5,2023-09-03,Foot,Clothing,157.58,Susan,30,Male,East Tina,787.9000000000001
1500,O01501,C0228,P011,5,2023-09-03,Senior,Electronics,761.43,Michael,23,Female,Lindsaybury,3807.1499999999996
1501,O01502,C0311,P042,4,2023-09-02,Find,Accessories,304.87,Nathaniel,29,Male,Amandamouth,1219.48
1502,O01503,C0346,P013,2,2023-10-02,Drive,Electronics,474.22,Patrick,48,Male,Simsport,948.44
1503,O01504,C0391,P072,2,2023-10-16,Phone,Footwear,847.22,Lindsay,33,Male,Whiteport,1694.44
1504,O01505,C0156,P073,4,2023-10-28,Second,Electronics,131.85,Lauren,32,Male,Port Kathryn,527.4
1505,O01506,C0229,P011,5,2023-10-30,Senior,Electronics,761.43,Eric,39,Male,Melissafurt,3807.1499999999996
1506,O01507,C0105,P019,3,2023-10-01,Feeling,Accessories,128.68,Donald,25,Male,Gloriaton,386.04
1507,O01508,C0277,P022,2,2023-10-11,Tax,Home,185.33,James,37,Female,West Melissaville,370.66
1508,O01509,C0276,P055,5,2023-10-14,According,Footwear,143.58,Angela,20,Male,Mcdonaldfurt,717.9000000000001
1509,O01510,C0232,P006,1,2023-10-06,Keep,Electronics,990.01,Kenneth,50,Male,Jenniferstad,990.01
1510,O01511,C0417,P060,5,2023-10-14,Management,Home,789.65,Tiffany,23,Female,Ericatown,3948.25
1511,O01512,C0149,P084,2,2023-10-01,Pay,Home,348.97,Matthew,49,Female,East Robertberg,697.94
1512,O01513,C0001,P008,4,2023-10-28,Table,Clothing,810.83,Jennifer,56,Male,Morrisonmouth,3243.32
1513,O01514,C0140,P077,3,2023-10-17,Government,Clothing,233.11,Aaron,44,Female,North Felicia,699.33
1514,O01515,C0430,P088,4,2023-10-11,Trip,Electronics,403.85,Angela,36,Female,Lake Lee,1615.4
1515,O01516,C0180,P081,2,2023-10-13,Change,Accessories,695.48,John,18,Male,Hollyland,1390.96
1516,O01517,C0300,P066,3,2023-10-09,Such,Accessories,572.04,Lisa,50,Female,Justinville,1716.12
1517,O01518,C0024,P021,5,2023-10-03,Art,Electronics,938.65,Amber,38,Male,Travisfurt,4693.25
1518,O01519,C0289,P009,3,2023-10-04,Manage,Accessories,258.37,Robert,52,Female,Amyport,775.11
1519,O01520,C0046,P051,1,2023-10-04,Part,Footwear,121.31,Jonathan,31,Male,Carolhaven,121.31
1520,O01521,C0426,P018,5,2023-10-18,Maybe,Accessories,965.2,Desiree,59,Male,Anthonymouth,4826.0
1521,O01522,C0144,P056,2,2023-10-06,While,Footwear,795.06,Kimberly,43,Female,Lake Randyfort,1590.12
1522,O01523,C0313,P065,3,2023-10-10,Environmental,Electronics,38.36,Anthony,39,Female,Anthonymouth,115.08
1523,O01524,C0453,P088,3,2023-10-05,Trip,Electronics,403.85,Jasmine,29,Male,West Katrina,1211.5500000000002
1524,O01525,C0326,P034,4,2023-10-06,Many,Electronics,525.45,Daniel,45,Male,East James,2101.8
1525,O01526,C0140,P032,3,2023-10-09,Most,Clothing,815.5,Aaron,44,Female,North Felicia,2446.5
1526,O01527,C0175,P027,4,2023-10-25,Ahead,Clothing,144.07,Jacqueline,28,Male,Fisherport,576.28
1527,O01528,C0492,P077,3,2023-10-03,Government,Clothing,233.11,Douglas,19,Male,Jonathanport,699.33
1528,O01529,C0009,P089,2,2023-10-05,Value,Accessories,464.7,Jennifer,40,Male,Millsberg,929.4
1529,O01530,C0331,P001,5,2023-10-10,Stage,Clothing,534.93,Michael,21,Male,Josephborough,2674.6499999999996
1530,O01531,C0244,P001,1,2023-10-31,Stage,Clothing,534.93,Jeremiah,37,Female,New Laurenview,534.93
1531,O01532,C0345,P023,4,2023-10-14,Seem,Footwear,71.16,Brian,63,Male,New Jeffreyton,284.64
1532,O01533,C0285,P090,4,2023-10-22,Perform,Electronics,947.55,Connie,57,Female,Geoffreychester,3790.2
1533,O01534,C0391,P051,5,2023-10-06,Part,Footwear,121.31,Lindsay,33,Male,Whiteport,606.55
1534,O01535,C0042,P084,1,2023-10-02,Pay,Home,348.97,Chris,56,Male,Janetmouth,348.97
1535,O01536,C0276,P004,4,2023-10-20,Evening,Clothing,138.74,Angela,20,Male,Mcdonaldfurt,554.96
1536,O01537,C0345,P016,3,2023-10-31,Mind,Footwear,929.88,Brian,63,Male,New Jeffreyton,2789.64
1537,O01538,C0498,P049,5,2023-10-11,Town,Electronics,906.94,Spencer,29,Female,Harrisside,4534.700000000001
1538,O01539,C0184,P050,2,2023-10-06,Operation,Accessories,626.12,Diane,20,Male,Port Kennethtown,1252.24
1539,O01540,C0430,P099,1,2023-10-01,So,Electronics,698.17,Angela,36,Female,Lake Lee,698.17
1540,O01541,C0064,P060,3,2023-10-23,Management,Home,789.65,James,23,Female,Jefferyshire,2368.95
1541,O01542,C0480,P025,4,2023-10-02,General,Accessories,576.6,Jamie,51,Female,Nicolebury,2306.4
1542,O01543,C0005,P029,1,2023-10-10,Believe,Electronics,205.62,Taylor,25,Male,Josephland,205.62
1543,O01544,C0389,P036,3,2023-10-13,News,Clothing,877.81,Jason,25,Female,Maysburgh,2633.43
1544,O01545,C0099,P012,5,2023-10-04,Section,Footwear,597.66,Christine,18,Female,Rebeccaton,2988.2999999999997
1545,O01546,C0321,P039,2,2023-10-11,Bed,Clothing,441.94,Matthew,44,Female,Mcbrideside,883.88
1546,O01547,C0120,P064,3,2023-10-05,Likely,Home,745.23,Danielle,40,Male,Underwoodchester,2235.69
1547,O01548,C0019,P036,4,2023-10-14,News,Clothing,877.81,Karen,41,Female,South Denise,3511.24
1548,O01549,C0464,P091,5,2023-10-29,Foot,Clothing,157.58,Danielle,63,Male,Lake Calvin,787.9000000000001
1549,O01550,C0108,P001,2,2023-10-11,Stage,Clothing,534.93,William,50,Male,Jonathanport,1069.86
1550,O01551,C0421,P082,4,2023-10-09,West,Footwear,545.01,Michael,64,Female,New Abigailton,2180.04
1551,O01552,C0057,P036,5,2023-10-13,News,Clothing,877.81,Anthony,52,Male,New Douglasberg,4389.049999999999
1552,O01553,C0257,P064,2,2023-10-31,Likely,Home,745.23,Alexis,40,Female,Gonzalezside,1490.46
1553,O01554,C0283,P025,5,2023-10-27,General,Accessories,576.6,Lori,53,Female,West Stevenville,2883.0
1554,O01555,C0345,P088,5,2023-10-29,Trip,Electronics,403.85,Brian,63,Male,New Jeffreyton,2019.25
1555,O01556,C0290,P023,1,2023-10-04,Seem,Footwear,71.16,Thomas,42,Male,East Brendaton,71.16
1556,O01557,C0302,P017,1,2023-10-02,Happen,Accessories,831.47,James,50,Female,East Frank,831.47
1557,O01558,C0066,P034,5,2023-10-07,Many,Electronics,525.45,Jason,21,Male,West Phillipbury,2627.25
1558,O01559,C0439,P030,5,2023-10-08,Ask,Footwear,167.84,Julie,18,Female,North Traci,839.2
1559,O01560,C0374,P036,2,2023-10-25,News,Clothing,877.81,Rodney,26,Female,Jamesborough,1755.62
1560,O01561,C0435,P087,1,2023-10-20,Body,Footwear,585.47,Stephanie,40,Female,Dianaview,585.47
1561,O01562,C0497,P089,5,2023-10-19,Value,Accessories,464.7,Susan,41,Male,Annaside,2323.5
1562,O01563,C0315,P033,5,2023-10-08,The,Footwear,666.87,Heather,47,Male,Timothyton,3334.35
1563,O01564,C0453,P059,1,2023-10-16,Network,Home,894.42,Jasmine,29,Male,West Katrina,894.42
1564,O01565,C0481,P055,1,2023-10-17,According,Footwear,143.58,Caitlin,48,Male,Michaelville,143.58
1565,O01566,C0438,P042,4,2023-10-25,Find,Accessories,304.87,Joseph,18,Male,North Patrick,1219.48
1566,O01567,C0433,P053,3,2023-10-17,Be,Home,629.57,Richard,54,Female,North Robertbury,1888.71
1567,O01568,C0063,P088,5,2023-10-13,Trip,Electronics,403.85,Ashley,19,Male,Carolchester,2019.25
1568,O01569,C0239,P064,3,2023-10-31,Likely,Home,745.23,Barbara,53,Female,Mayerstad,2235.69
1569,O01570,C0265,P098,1,2023-10-04,Decision,Accessories,567.31,James,19,Female,North Adamton,567.31
1570,O01571,C0453,P093,2,2023-10-09,Why,Clothing,508.36,Jasmine,29,Male,West Katrina,1016.72
1571,O01572,C0025,P036,4,2023-10-02,News,Clothing,877.81,Joseph,50,Male,South Ashley,3511.24
1572,O01573,C0273,P058,3,2023-10-11,Job,Accessories,535.79,Holly,52,Male,Lake Shaunchester,1607.37
1573,O01574,C0003,P051,2,2023-10-15,Part,Footwear,121.31,Ellen,32,Male,South Thomasmouth,242.62
1574,O01575,C0172,P011,5,2023-10-18,Senior,Electronics,761.43,Kelsey,61,Female,Karihaven,3807.1499999999996
1575,O01576,C0414,P004,2,2023-10-14,Evening,Clothing,138.74,Rachel,22,Female,New Elizabethland,277.48
1576,O01577,C0354,P055,1,2023-10-03,According,Footwear,143.58,Bryan,35,Male,Port Amyfurt,143.58
1577,O01578,C0470,P032,2,2023-10-16,Most,Clothing,815.5,David,38,Female,Tiffanyland,1631.0
1578,O01579,C0085,P043,3,2023-10-01,Force,Clothing,748.87,Autumn,64,Female,Salasborough,2246.61
1579,O01580,C0033,P081,1,2023-10-14,Change,Accessories,695.48,Rebekah,33,Female,South Toniland,695.48
1580,O01581,C0015,P062,4,2023-10-21,Program,Clothing,315.16,Larry,41,Male,Lake Tammyland,1260.64
1581,O01582,C0414,P004,5,2023-10-08,Evening,Clothing,138.74,Rachel,22,Female,New Elizabethland,693.7
1582,O01583,C0409,P081,3,2023-10-30,Change,Accessories,695.48,Evan,54,Female,South Thomasview,2086.44
1583,O01584,C0431,P033,2,2023-10-29,The,Footwear,666.87,Scott,45,Female,Popeburgh,1333.74
1584,O01585,C0056,P061,2,2023-10-01,Stage,Clothing,155.92,Sarah,64,Male,Christiantown,311.84
1585,O01586,C0491,P044,1,2023-10-09,Detail,Home,505.21,Tyler,33,Female,East Samanthaborough,505.21
1586,O01587,C0421,P043,5,2023-10-18,Force,Clothing,748.87,Michael,64,Female,New Abigailton,3744.35
1587,O01588,C0407,P031,1,2023-10-31,Eat,Clothing,168.44,Adrian,32,Female,South Jeffreychester,168.44
1588,O01589,C0398,P077,5,2023-10-19,Government,Clothing,233.11,Kyle,19,Male,Mariahaven,1165.5500000000002
1589,O01590,C0294,P017,5,2023-11-25,Happen,Accessories,831.47,Jennifer,35,Male,Larryberg,4157.35
1590,O01591,C0132,P046,4,2023-11-04,Around,Electronics,900.08,Sean,64,Male,Ryanborough,3600.32
1591,O01592,C0247,P093,5,2023-11-21,Why,Clothing,508.36,Keith,58,Female,Port Lydiamouth,2541.8
1592,O01593,C0228,P024,2,2023-11-15,Night,Footwear,742.42,Michael,23,Female,Lindsaybury,1484.84
1593,O01594,C0071,P006,1,2023-11-19,Keep,Electronics,990.01,Jacqueline,51,Male,South Evan,990.01
1594,O01595,C0066,P040,5,2023-11-04,Some,Electronics,380.06,Jason,21,Male,West Phillipbury,1900.3
1595,O01596,C0224,P066,3,2023-11-03,Such,Accessories,572.04,Christina,55,Female,New Ashlee,1716.12
1596,O01597,C0160,P075,5,2023-11-02,Some,Accessories,798.31,Kelly,30,Female,Gomezfurt,3991.5499999999997
1597,O01598,C0398,P019,2,2023-11-30,Feeling,Accessories,128.68,Kyle,19,Male,Mariahaven,257.36
1598,O01599,C0241,P040,5,2023-11-02,Some,Electronics,380.06,William,43,Male,Berryside,1900.3
1599,O01600,C0176,P038,3,2023-11-13,Black,Electronics,817.52,Jennifer,45,Male,Christopherville,2452.56
1600,O01601,C0497,P002,5,2023-11-11,Least,Accessories,56.56,Susan,41,Male,Annaside,282.8
1601,O01602,C0301,P085,2,2023-11-29,Really,Electronics,185.69,Kevin,21,Female,Priceberg,371.38
1602,O01603,C0030,P031,5,2023-11-28,Eat,Clothing,168.44,Colin,44,Female,West Tonytown,842.2
1603,O01604,C0420,P072,1,2023-11-23,Phone,Footwear,847.22,James,47,Male,Bethshire,847.22
1604,O01605,C0217,P045,2,2023-11-03,Compare,Footwear,236.05,Kara,43,Female,Melissatown,472.1
1605,O01606,C0500,P026,2,2023-11-26,North,Accessories,842.62,Jasmine,50,Male,North Mark,1685.24
1606,O01607,C0403,P009,3,2023-11-05,Manage,Accessories,258.37,Andrew,39,Female,South Randyside,775.11
1607,O01608,C0097,P086,4,2023-11-02,Edge,Home,908.91,Sarah,26,Male,Anaview,3635.64
1608,O01609,C0356,P089,4,2023-11-30,Value,Accessories,464.7,Nathan,59,Male,Gonzalezfort,1858.8
1609,O01610,C0308,P089,3,2023-11-26,Value,Accessories,464.7,Jeffrey,20,Female,Lake Robin,1394.1
1610,O01611,C0437,P075,5,2023-11-15,Some,Accessories,798.31,Elizabeth,29,Female,West Patricia,3991.5499999999997
1611,O01612,C0494,P043,5,2023-11-02,Force,Clothing,748.87,Kristi,49,Female,South Jamie,3744.35
1612,O01613,C0154,P054,3,2023-11-10,Follow,Electronics,338.23,Brittany,56,Female,West Jessica,1014.69
1613,O01614,C0084,P014,4,2023-11-20,Yes,Footwear,414.78,Michael,35,Male,Robinsonhaven,1659.12
1614,O01615,C0449,P006,4,2023-11-21,Keep,Electronics,990.01,James,22,Male,Lake Mary,3960.04
1615,O01616,C0113,P001,2,2023-11-14,Stage,Clothing,534.93,Ryan,45,Male,North Thomashaven,1069.86
1616,O01617,C0355,P030,4,2023-11-03,Ask,Footwear,167.84,Christine,42,Female,Zunigastad,671.36
1617,O01618,C0320,P028,2,2023-11-04,Work,Home,796.29,Lance,44,Male,Port Monicamouth,1592.58
1618,O01619,C0247,P095,3,2023-11-22,Program,Clothing,23.02,Keith,58,Female,Port Lydiamouth,69.06
1619,O01620,C0414,P095,4,2023-11-02,Program,Clothing,23.02,Rachel,22,Female,New Elizabethland,92.08
1620,O01621,C0106,P052,2,2023-11-18,List,Clothing,940.13,George,52,Female,Nicholaston,1880.26
1621,O01622,C0423,P001,3,2023-11-02,Stage,Clothing,534.93,Janice,57,Male,South Julia,1604.79
1622,O01623,C0006,P010,3,2023-11-10,Able,Home,683.1,Oscar,38,Female,Mullinsfort,2049.3
1623,O01624,C0016,P072,1,2023-11-28,Phone,Footwear,847.22,Danielle,20,Female,Port Luis,847.22
1624,O01625,C0073,P038,4,2023-11-13,Black,Electronics,817.52,Mary,53,Male,West Richardborough,3270.08
1625,O01626,C0100,P081,5,2023-11-13,Change,Accessories,695.48,Natalie,61,Male,East Earlfort,3477.4
1626,O01627,C0468,P098,3,2023-11-04,Decision,Accessories,567.31,Amy,43,Male,North Matthew,1701.9299999999998
1627,O01628,C0023,P004,2,2023-11-20,Evening,Clothing,138.74,Krystal,19,Male,Brianland,277.48
1628,O01629,C0102,P037,2,2023-11-25,Store,Home,395.48,Kayla,41,Female,South Waynefurt,790.96
1629,O01630,C0113,P034,2,2023-11-14,Many,Electronics,525.45,Ryan,45,Male,North Thomashaven,1050.9
1630,O01631,C0174,P071,2,2023-11-08,Same,Electronics,115.08,Richard,47,Female,Hernandezton,230.16
1631,O01632,C0092,P026,1,2023-11-28,North,Accessories,842.62,Laurie,32,Male,West Gregory,842.62
1632,O01633,C0091,P034,1,2023-11-20,Many,Electronics,525.45,Crystal,46,Female,Gambleberg,525.45
1633,O01634,C0011,P087,2,2023-11-26,Body,Footwear,585.47,Sarah,28,Female,Port Nicholas,1170.94
1634,O01635,C0195,P084,1,2023-11-22,Pay,Home,348.97,Jason,32,Female,North Brandonport,348.97
1635,O01636,C0174,P027,3,2023-11-20,Ahead,Clothing,144.07,Richard,47,Female,Hernandezton,432.21
1636,O01637,C0234,P031,3,2023-11-01,Eat,Clothing,168.44,Gregory,23,Male,North Paula,505.32
1637,O01638,C0415,P048,2,2023-11-15,Consumer,Clothing,545.84,Jeffrey,56,Female,Fostertown,1091.68
1638,O01639,C0482,P068,5,2023-11-13,Market,Accessories,877.38,Gary,27,Female,Ryanland,4386.9
1639,O01640,C0452,P056,1,2023-11-15,While,Footwear,795.06,Melinda,20,Male,Osbornefort,795.06
1640,O01641,C0061,P019,2,2023-11-26,Feeling,Accessories,128.68,Tonya,57,Female,New Joannburgh,257.36
1641,O01642,C0407,P025,2,2023-11-14,General,Accessories,576.6,Adrian,32,Female,South Jeffreychester,1153.2
1642,O01643,C0273,P049,3,2023-11-29,Town,Electronics,906.94,Holly,52,Male,Lake Shaunchester,2720.82
1643,O01644,C0163,P077,4,2023-11-20,Government,Clothing,233.11,Melissa,39,Male,Taylormouth,932.44
1644,O01645,C0326,P032,1,2023-11-20,Most,Clothing,815.5,Daniel,45,Male,East James,815.5
1645,O01646,C0391,P079,5,2023-11-04,Dream,Clothing,721.44,Lindsay,33,Male,Whiteport,3607.2000000000003
1646,O01647,C0097,P069,3,2023-11-11,Prepare,Accessories,345.37,Sarah,26,Male,Anaview,1036.1100000000001
1647,O01648,C0405,P020,3,2023-11-21,Light,Accessories,732.21,Katherine,59,Female,East Mary,2196.63
1648,O01649,C0127,P007,3,2023-11-22,Finish,Clothing,325.74,Brittney,44,Male,Beltranview,977.22
1649,O01650,C0447,P017,5,2023-11-26,Happen,Accessories,831.47,Amber,33,Female,Laurieton,4157.35
1650,O01651,C0496,P075,4,2023-11-01,Some,Accessories,798.31,Stephanie,37,Male,Santosport,3193.24
1651,O01652,C0108,P094,1,2023-11-15,North,Electronics,613.4,William,50,Male,Jonathanport,613.4
1652,O01653,C0402,P061,5,2023-11-17,Stage,Clothing,155.92,Shawna,42,Female,Austinberg,779.5999999999999
1653,O01654,C0034,P022,5,2023-11-11,Tax,Home,185.33,Raymond,32,Male,Torresshire,926.6500000000001
1654,O01655,C0199,P097,5,2023-11-19,Away,Home,932.46,Benjamin,58,Male,Mooreburgh,4662.3
1655,O01656,C0192,P064,5,2023-11-07,Likely,Home,745.23,John,59,Female,West Dustinhaven,3726.15
1656,O01657,C0238,P023,3,2023-11-04,Seem,Footwear,71.16,Felicia,37,Male,Jenniferbury,213.48
1657,O01658,C0365,P048,5,2023-11-04,Consumer,Clothing,545.84,David,40,Female,East Kevinport,2729.2000000000003
1658,O01659,C0356,P062,4,2023-11-01,Program,Clothing,315.16,Nathan,59,Male,Gonzalezfort,1260.64
1659,O01660,C0243,P035,5,2023-11-20,First,Clothing,362.04,Margaret,36,Male,Allenside,1810.2
1660,O01661,C0206,P082,5,2023-11-23,West,Footwear,545.01,Jacob,19,Male,Jenkinsburgh,2725.05
1661,O01662,C0333,P005,2,2023-11-03,Protect,Footwear,68.06,Christopher,34,Female,North Isaactown,136.12
1662,O01663,C0113,P026,4,2023-11-19,North,Accessories,842.62,Ryan,45,Male,North Thomashaven,3370.48
